,E1,pt1,eta1,phi1
1444,2.0550075,1.2469954,1.6650347,-0.41816735
1445,0.5967821,0.049584076,-1.3213345,1.5546341
1446,-0.63022584,-0.9074856,-1.0630592,-1.8180721
1447,-1.023544,-0.65470433,0.47524995,-2.1190095
1448,1.9366041,2.3762064,0.839219,2.1825624
1449,0.25111702,-1.4791536,1.9590065,-1.3850201
1450,2.3760083,0.29878664,-2.3592033,-0.91287357
1451,-0.5332585,-0.066033825,0.38016853,-0.8077933
1452,-0.36258253,0.29052567,-0.14691392,0.045711204
1453,0.6607019,1.4088787,-0.3419235,-0.18994488
1454,-1.8445429,-1.7149519,0.64422405,0.48504174
1455,0.8041948,0.3079651,1.2771994,1.0933813
1456,0.37125483,0.6566151,-0.75242394,1.4383074
1457,-1.4541407,-1.0141709,-0.3545904,0.44382927
1458,-1.4405318,-0.9594347,-0.2989239,0.030603142
1459,-1.5906405,-1.0620856,0.011187897,1.0176736
1460,-0.3489448,0.0034394332,-0.5397676,0.72556293
1461,-0.09167883,0.39113545,0.4650571,-0.16873427
1462,-1.8857188,-1.5173941,-0.4005226,-0.84858316
1463,-0.88606006,-0.50730133,-0.5174865,0.8234895
1464,0.513648,1.022761,-0.58562267,-1.7187976
1465,-0.2555964,0.4367358,-0.0706377,0.033684615
1466,-0.48019218,-0.055682544,0.468269,1.5286846
1467,-0.8704987,-0.78431684,0.73480755,-1.4512107
1468,0.044171847,-1.5146884,1.8624388,0.47328696
1469,-1.2323616,-1.3733413,-0.94342625,-1.7171177
1470,-1.8967493,-1.4289496,-0.29353017,-0.3548252
1471,0.7154982,-0.9457059,1.9527657,-0.3775821
1472,0.111530356,-1.0644578,-1.6517513,-0.23586553
1473,-1.0823201,-0.74277395,0.47995853,1.0559174
1474,-1.1598846,-0.6038028,0.16593143,0.40206373
1475,2.3080597,1.1258595,1.9153681,0.77286804
1476,1.5966709,0.41977826,1.7891968,-0.18623453
1477,0.47102004,1.0492984,0.488546,-1.3832343
1478,0.26493284,0.97865593,0.22887024,-2.0319273
1479,-0.66777563,-0.1544554,-0.3359125,0.57075584
1480,2.3497312,1.5810527,-1.6963034,-1.5567846
1481,1.9152851,1.5153316,-1.4720124,-2.4487808
1482,0.636003,-0.670171,1.7330616,-0.199252
1483,0.21946982,0.99047625,-0.0002321867,0.33697352
1484,-0.9850158,-2.0722282,-1.5352021,0.81664556
1485,0.11296913,0.32414442,-0.70341176,1.195054
1486,-1.5585833,-1.4051809,-0.6405309,1.6201888
1487,0.48857638,0.70954096,-0.82324237,0.1624982
1488,-0.8309574,-0.22204223,-0.015035447,-0.8161913
1489,1.0444221,0.86129874,1.1360484,-1.4405221
1490,0.040831704,0.47064176,0.49040174,0.48510092
1491,-0.32791057,0.32490405,-0.18220943,0.123974405
1492,0.41596538,0.43990317,0.91501564,-0.07807918
1493,-1.4499787,-2.337254,1.3322109,-0.22661908
1494,1.1070832,-0.46973535,1.9477688,-1.3598847
1495,1.290669,1.5504528,0.9084554,-1.1344478
1496,-1.3590707,-0.8829025,0.24862117,-1.0520422
1497,0.3686277,0.55337113,0.79589206,-0.5748947
1498,-1.2213627,-1.4875872,1.0026261,0.25411046
1499,0.18978007,0.64942425,-0.5642433,-1.1287837
1500,0.089927875,-0.1663218,1.0431327,-0.4414276
1501,0.8151236,1.6737617,-0.096080124,0.18448403
1502,-1.9267092,-1.456722,-0.27686825,-0.43238878
1503,1.5383326,-0.5133965,2.2569377,-0.045278862
1504,-0.7049438,-0.2327661,-0.29502985,-0.0033062845
1505,-1.440757,-1.1156714,0.4949119,0.2875551
1506,-0.52851987,0.11949188,-0.06365809,-0.41300508
1507,-0.7793683,-0.21107529,-0.16752523,-1.0302048
1508,-0.10304634,-0.22157753,-0.9453445,-0.7493778
1509,-0.048924595,0.6692787,-0.15009469,-1.7479608
1510,-0.21025696,0.45060414,-0.20523505,0.53562915
1511,0.7768695,1.5499178,0.3349675,-1.4632963
1512,0.022987613,0.74811876,0.08676247,0.79709154
1513,1.0309097,0.1645542,1.5221246,1.4784054
1514,-0.8580399,-0.6229425,-0.60333395,-0.8895356
1515,0.1462535,0.7823214,0.25424963,-1.1163267
1516,-0.75146425,-0.26046312,-0.2816537,0.6662804
1517,1.6545175,1.9563758,-0.9482847,-0.6103819
1518,-0.5212731,0.07502172,0.20432061,1.1746266
1519,0.21356812,-0.09776893,1.0819246,-0.9878082
1520,0.4200026,0.1115435,-1.135179,-0.5393241
1521,-0.9560097,-0.84319305,0.7414051,-0.5746663
1522,1.4642726,2.3443205,0.18151109,-1.1170139
1523,-0.5806403,-0.07068196,0.34297988,1.3264099
1524,-0.12396749,-0.78491956,-1.3499298,-0.6075049
1525,1.4539739,0.5053236,-1.650802,0.90404713
1526,-0.34035966,0.3152387,-0.108737886,-0.6699987
1527,-0.1068339,0.2427757,-0.60987437,0.86669844
1528,0.3472388,-0.4676327,-1.4801154,0.67844373
1529,0.15059254,0.31712896,0.7688978,-0.87975824
1530,1.0364536,0.5725431,-1.357303,-1.0074718
1531,1.8650775,-1.0807401,2.647357,-0.12616698
1532,-0.9605904,-0.9216563,0.7934757,-0.5902741
1533,-0.577847,-0.679273,-0.9286032,-0.70599425
1534,-1.5392067,-1.7760538,0.9478872,0.8125054
1535,1.1160817,1.8991613,-0.42329335,1.4210352
1536,0.1982038,0.30302107,0.82098514,-1.2701594
1537,-1.2460704,-0.7395233,-0.29477853,0.3828469
1538,-0.67213196,-1.3466016,1.304459,0.8470587
1539,0.31848875,-0.22130215,1.2437619,-0.028447606
1540,-0.39658022,-0.21366347,0.7036429,1.3391086
1541,2.1864908,1.188905,-1.8082075,-1.40346
1542,1.0948044,0.8048694,1.2304769,-1.9980838
1543,-0.3583191,-1.1756666,1.4062835,1.225219
1544,0.3595785,0.8418289,0.52403206,0.21101601
1545,-0.21921608,0.4834382,-0.065343216,0.48415983
1546,-1.7422202,-1.5102783,0.5421047,1.8500388
1547,-1.0119814,-0.9528492,-0.8041182,-0.729871
1548,0.21910378,-0.9606076,-1.652086,-0.07502201
1549,-2.3503335,-2.0596836,-0.43962952,-0.70913327
1550,-0.38000077,-1.2969155,1.4745249,0.16451989
1551,-0.82058096,-0.25793934,0.23791926,-1.5457993
1552,0.8843391,1.3970375,-0.60726327,0.2166871
1553,-0.4515205,0.15408485,-0.15292467,0.033452526
1554,-0.49592164,0.0488607,0.24217066,-0.00319434
1555,0.72039145,1.4954581,0.33648127,0.71794677
1556,-2.2958012,-1.9163158,0.3980949,-0.9058461
1557,1.2230123,1.1067375,1.121967,1.0153229
1558,-1.5001786,-1.3471814,0.5790127,-0.06544264
1559,-0.82122564,-1.2455611,-1.1532875,-1.0034066
1560,0.28656524,0.84429497,-0.35775548,0.2434079
1561,1.0996965,-1.2455841,2.3765767,-0.8554788
1562,-0.004118153,0.7281936,-0.13330266,0.34180623
1563,0.94038045,1.1763713,0.8538055,0.33653456
1564,1.3295879,1.9436944,0.6157928,0.80639833
1565,-0.46190694,-0.17992018,0.6091865,-0.55470467
1566,-0.537024,-0.2546206,-0.61894315,0.15964502
1567,0.12337567,0.27884516,0.73982877,-1.444125
1568,1.2222674,1.5985521,-0.83963186,-0.55734473
1569,1.9674605,-0.06456628,-2.2397528,-1.4274105
1570,-0.42898086,0.21800017,-0.13297707,-1.1872983
1571,-0.72656775,-0.13167253,-0.1058701,1.055334
1572,0.7098916,1.337742,0.47216174,-0.16686632
1573,1.7945331,0.52059305,1.8831029,0.19634673
1574,-0.39454716,-0.4246182,0.8424352,-0.9174775
1575,-0.23133959,-0.72739536,-1.2330939,0.45191652
1576,0.043984827,-0.9369303,-1.5574191,-0.864307
1577,-0.24147412,0.44957343,0.06864125,0.30710527
1578,-0.72423714,-0.13605206,0.13797782,-1.3658335
1579,0.17666271,0.7089713,-0.497602,-1.45504
1580,0.34953883,-0.16918696,1.2396294,0.34864518
1581,0.5217981,0.8538135,-0.74811786,-0.8324164
1582,-0.60691315,-0.03587421,-0.22939594,0.6926839
1583,-0.6161001,-0.99169713,-1.1289315,-1.4362508
1584,0.19968495,0.7925307,-0.35432646,-1.4641739
1585,0.16502148,0.76875204,0.40532938,-0.12708199
1586,2.1365368,3.148763,0.23281288,-1.9192367
1587,0.6621345,-0.26830453,1.5174917,1.3039111
1588,1.746376,2.4775412,0.40797368,0.22908427
1589,-0.71760684,-0.44384235,0.60858077,0.78180623
1590,0.51382345,1.217133,-0.36519027,0.13798645
1591,1.306947,-0.66188586,-2.1315646,0.23871008
1592,0.58262265,0.9212309,0.72781605,-1.7464833
1593,1.84854,-0.34246293,2.3682766,2.4134517
1594,0.9257284,0.24686228,1.4077016,-0.5921422
1595,1.851107,0.8161013,1.7508913,-0.9276381
1596,0.12265136,0.48923364,0.5789599,-1.2530565
1597,-0.06498041,0.025236644,-0.77976835,-0.42179987
1598,-0.65849096,-0.03904746,0.04709181,-1.1135887
1599,0.62408596,1.1735109,0.5456479,0.007060004
1600,-0.38654715,-0.011184131,-0.5294777,0.21237652
1601,0.27797058,0.6505616,-0.6560396,-1.2205603
1602,-1.1590977,-0.66887313,0.31509313,-0.10391623
1603,-0.85902685,-0.25315523,0.11083511,1.1105431
1604,-0.54396176,-1.1756593,-1.3099828,0.11673193
1605,-0.6172653,-0.32269615,-0.5476177,-0.016843643
1606,-0.20242332,0.22066185,-0.5325435,-0.28439072
1607,-1.7694675,-1.2365272,0.0761958,1.0458659
1608,-0.5978352,-0.15203507,-0.4244246,0.06548569
1609,-0.5601281,-0.5316575,0.8173209,-0.624865
1610,0.6591497,-1.7558104,-2.3281538,1.5235034
1611,-0.4090957,0.13004439,0.2834089,-0.55766964
1612,-1.321185,-0.7574503,0.040247325,-0.16266103
1613,-1.7150346,-1.9067066,-0.9101106,1.4698131
1614,0.280099,0.9879074,0.29974198,0.001770942
1615,-0.22402044,-0.150892,-0.82043606,-0.9068341
1616,0.036193516,-1.191297,-1.6799047,0.62362266
1617,0.5477609,1.1370445,-0.5229126,1.0136589
1618,-1.6004547,-5.2292876,1.8155808,0.20532852
1619,-0.661763,-0.096444756,0.116943695,0.5988855
1620,-2.3575134,-1.856884,-0.07053619,-1.0556092
1621,0.15821207,0.7559156,0.42182395,0.49196622
1622,-0.05714023,-0.0048300633,0.82604307,-0.8959593
1623,-0.3730148,-1.0441697,1.3124374,-0.60263026
1624,-1.2878976,-0.9879126,0.5071269,1.8950036
1625,-0.055017482,0.6265891,0.2413811,0.7543518
1626,-0.37796906,-0.31299335,-0.8301102,0.24227682
1627,1.7457861,0.48527938,1.8618077,-1.3193557
1628,0.8941101,1.6429056,-0.39895704,0.46395668
1629,0.35938558,0.8859188,-0.5443165,2.0196483
1630,-0.40752706,-0.9117562,1.2061156,-1.7758472
1631,-0.91067404,-0.30538055,-0.05148159,-1.4770135
1632,0.59352803,-0.51726735,-1.6377271,1.0812374
1633,-0.13777001,-0.0752442,0.8103757,-1.045852
1634,0.02279196,0.661608,-0.30756631,-0.9637854
1635,2.3536446,-0.22796321,2.5290313,0.8373731
1636,1.2994502,1.2213111,-1.1453977,1.6788014
1637,0.9219296,1.7219075,0.21618304,-0.42122617
1638,0.49501926,0.7028491,0.7984192,-1.0324835
1639,-0.77463603,-0.7265118,-0.8160649,1.1575557
1640,-0.4450835,0.19382921,-0.108966224,0.1714356
1641,-0.8395446,-0.81624424,-0.8292239,1.2932899
1642,-0.68789667,-0.07688338,-0.07479713,-1.7180175
1643,0.09554585,0.797692,0.25844985,-0.8518326
1644,-0.7460016,-1.324156,-1.2632669,0.72445935
1645,-1.9071268,-1.35753,0.12183482,-0.76129615
1646,-0.3161594,0.33394697,-0.18999083,-0.60051376
1647,0.5215241,0.9729258,-0.6258013,-0.44919166
1648,-1.3479186,-2.1507664,1.2918011,-0.68010175
1649,-0.1267316,0.4084382,-0.4294184,-2.5474775
1650,0.30804318,0.066706374,-1.0873551,1.2013404
1651,0.9208118,1.7553421,-0.14213498,1.154781
1652,0.947638,1.4055748,0.6995926,1.9719291
1653,-0.49218136,0.112519994,0.19796403,0.30390623
1654,2.5114605,-0.12311401,-2.5369658,-0.07174873
1655,0.9177413,1.3713216,-0.67842287,0.59928805
1656,-1.9217683,-1.4151582,0.012035063,-0.9323869
1657,-0.21397632,0.20992307,0.49175054,0.32249677
1658,-0.7418476,-0.21483007,-0.28147048,0.39670435
1659,-0.4352551,-0.22173674,0.6784401,-0.06842482
1660,-0.61937344,-1.1839503,1.239302,0.105398335
1661,0.22175957,-0.05909653,1.067244,1.268346
1662,-0.18773946,0.53211886,-0.027429467,-0.06882114
1663,-1.4646658,-0.9307858,-0.016925022,0.043922484
1664,-1.1600125,-0.6412661,-0.25599977,0.79580086
1665,0.8265302,1.6933234,-0.044431668,-1.3343018
1666,-2.3130457,-1.7668304,0.09945987,-1.3246347
1667,0.25913885,0.95196414,-0.3038368,0.9198202
1668,-1.7903584,-2.4802248,1.2580749,0.57718474
1669,0.37292293,0.27754417,-1.0054003,-0.07136057
1670,-0.63312787,-0.39548197,-0.66866136,-0.4639315
1671,-0.7033651,-1.212102,1.1752801,-1.7288374
1672,0.6456959,-1.7050084,-2.2794414,-1.1281643
1673,-0.14680542,-0.5638288,-1.1812701,0.34152928
1674,1.1925449,-0.87669426,-2.1800091,-0.56074476
1675,0.51942235,0.5063018,-0.9861418,-0.43073347
1676,1.9732924,1.1237208,1.6770328,0.7691562
1677,1.4374267,1.6506075,0.9373625,-0.25941497
1678,-0.7046735,-0.098175175,-0.07511417,0.04469834
1679,-0.5612332,-0.5297092,0.8195719,0.91027373
1680,-0.78790504,-1.698284,1.4363536,-2.0017
1681,2.2674935,0.0103151165,2.4166765,-1.2164457
1682,1.4852445,0.431589,1.6877887,0.041622758
1683,0.39591706,0.008943499,-1.1760708,-1.2072992
1684,-1.2964402,-0.92123485,0.4245863,0.13205995
1685,-2.1737998,-2.340005,0.7982579,-1.0083838
1686,0.97261536,0.9151698,1.0427054,-0.51960635
1687,-0.30737114,-0.58282274,-1.0716473,1.4539299
1688,0.94422615,-0.9451756,2.1005561,1.5491481
1689,-1.5981417,-1.070175,0.11990375,-1.0383008
1690,1.2505531,0.7102765,-1.4487495,-1.3560264
1691,0.12123502,0.82973367,-0.23820004,-1.3187313
1692,-0.36703476,-0.10740198,0.6247257,-0.7669845
1693,-0.5211545,-0.2620292,-0.605552,-0.53683853
1694,0.56617576,1.2025213,0.44714218,0.1634998
1695,1.2574592,1.1043122,-1.1942605,0.84461516
1696,0.7560797,0.78516906,0.9665664,0.017522885
1697,-1.4625393,-0.961236,-0.16128942,0.051629446
1698,0.17286198,0.8298916,0.34486702,-0.621885
1699,-0.38790086,0.2913121,0.034298923,-0.009567117
1700,1.5059679,2.3703284,-0.29020396,-1.3548049
1701,-0.102680735,0.29962254,-0.55081624,-1.5519711
1702,0.5891811,-1.054492,1.9376564,0.71255803
1703,-0.2380981,-0.34021762,-0.9427231,-0.4113701
1704,0.06023212,0.605841,0.46106002,0.604659
1705,0.3301826,0.7792931,-0.55116355,-0.40754896
1706,-0.2734672,0.2858508,-0.35405827,-0.058555998
1707,-1.119546,-0.545305,0.09172524,-0.55848694
1708,0.08099689,0.77459466,-0.26400056,-0.027789362
1709,0.7976093,1.2912012,0.59841657,-0.8423451
1710,-0.022207752,-0.5155821,1.1966501,0.5899834
1711,0.20329979,-0.20309186,1.1380022,-0.6804592
1712,-1.053669,-0.43559057,0.040296193,-1.721213
1713,-0.66998947,-0.2654767,0.46902385,0.50085235
1714,0.37763268,1.0293933,-0.36700544,-0.1708842
1715,-0.3114943,0.18786722,-0.42743528,1.2608038
1716,1.4282926,0.89958256,1.4031632,-1.9026737
1717,-0.4461008,-1.0286783,-1.281987,0.7194032
1718,-0.9502482,-1.0134507,-0.89672893,2.39713
1719,-0.6364,-0.29010537,-0.46892366,0.027843565
1720,0.6236985,1.4710655,0.05810389,-0.76009643
1721,1.4346327,1.9300216,0.66899365,-0.5357438
1722,-0.0071808826,0.73252,0.11212131,-0.7101716
1723,0.7183098,1.0727493,0.71963644,-1.0593144
1724,0.19318515,-0.07621022,1.0381373,-0.90247583
1725,-2.3587844,-1.8368989,0.09221574,-0.53357524
1726,0.23655823,0.32015646,0.842651,-0.4845085
1727,0.52923256,-0.7416015,1.7038878,-0.8902726
1728,-0.38939956,-0.8307919,-1.1892432,0.3114227
1729,0.86273915,1.5015379,-0.52229106,0.43299156
1730,-1.0121627,-0.46567643,0.2176992,-0.21603796
1731,-1.1844033,-0.78544295,-0.42334452,0.86286426
1732,-0.47605643,-0.016873365,-0.40714064,-0.29569185
1733,0.2669463,1.0072945,0.17693934,-0.61563355
1734,-0.16094622,-0.44438186,-1.1002,-1.3283094
1735,0.19463116,-0.82946676,-1.5740654,2.174556
1736,0.57747084,-0.38082603,-1.5627521,1.2763678
1737,2.0898402,1.0954336,-1.7872102,-0.17973578
1738,-0.047145907,-0.83526105,1.3974894,2.1190178
1739,-1.281021,-1.1653705,0.71630615,-0.10581432
1740,0.9030689,0.18412769,1.418479,-0.82182354
1741,0.12641026,0.5258093,0.56211144,1.1656202
1742,0.24601845,0.9153601,-0.26014438,-1.0388896
1743,0.4565145,1.1111683,-0.41179585,1.4660718
1744,2.1783662,0.88317585,-1.9494666,1.7819414
1745,1.6928107,-0.61232525,2.3916614,-0.6449755
1746,-0.8398239,-0.25252527,0.027440818,0.16943885
1747,-0.24018565,0.34074697,-0.3284103,-0.17841066
1748,0.8096173,1.1625913,-0.7586364,-0.5265798
1749,-1.4408964,-0.91605484,-0.15851808,-0.51599157
1750,-0.5507692,-0.41814098,0.72718215,1.3096195
1751,1.8785546,1.2513973,1.5269879,0.8784272
1752,1.0909292,-0.40733597,-1.8995008,0.3611045
1753,0.03728342,0.70525223,0.26481965,0.46582112
1754,-1.1205714,-0.54728013,-0.06824685,0.815105
1755,1.0943066,0.38079357,-1.5155523,-0.031121004
1756,1.5982008,1.7250837,-1.0584172,0.16097197
1757,0.06447821,0.7059091,0.35933936,1.7703931
1758,-0.96398443,-0.56105506,0.41935456,-0.31210533
1759,-0.3602555,-0.2976537,-0.8302741,0.8027528
1760,-0.15415268,0.056652248,0.7090668,-0.34205133
1761,-0.081498854,-0.029112982,0.80170107,1.1822459
1762,-1.2080077,-0.6654834,0.14463513,0.29324955
1763,-0.4500112,0.15233538,0.23326057,-0.068342276
1764,-0.44271168,0.1828024,-0.12602875,-0.4895904
1765,0.056628823,-0.42451462,1.2114981,0.39789322
1766,0.7634944,0.98101485,0.8411422,-2.0947638
1767,-0.45569405,0.17795557,-0.1549374,-1.3638371
1768,-2.20627,-1.6642221,0.041360304,-1.0654978
1769,1.826361,0.66718805,1.8185577,-0.35230777
1770,-0.3841779,-0.033211097,0.520104,-1.082739
1771,-0.40181068,0.24325903,0.0314967,1.376573
1772,0.6722821,1.2559013,0.5215075,-0.27874
1773,-0.23953135,-0.69103134,-1.1566833,0.39555398
1774,-1.0552108,-0.4915189,0.2315318,0.94786006
1775,-1.7740402,-1.2582195,-0.08829582,-0.19658943
1776,0.17654277,-0.2100599,1.1243846,0.8210053
1777,0.9867793,1.8295959,0.17182773,0.45822608
1778,-0.016447157,-0.35702252,-1.1342291,0.5808702
1779,0.6424052,-0.5575571,1.6730489,-0.83779585
1780,1.2209704,-0.22119886,1.8798025,-0.86338365
1781,0.18738644,-1.1385276,1.7146987,0.5433476
1782,-0.85210794,-0.25263268,-0.08746082,1.0146595
1783,1.6337149,2.3781388,-0.5190678,-1.4390427
1784,-0.5879571,-0.0694674,0.24245566,-0.052596122
1785,-0.22976682,0.19945273,0.48011032,-1.4781431
1786,-0.63769114,-0.62560767,-0.8634187,0.96975875
1787,1.0080228,1.9001374,-0.14774206,0.5545404
1788,0.644959,1.4932762,-0.0119398385,-0.8532495
1789,0.88678247,1.588599,-0.44178987,-0.20204645
1790,1.6792275,2.2638447,0.72062457,1.1283582
1791,-0.16078009,0.40320015,-0.31077105,-0.35635835
1792,0.26400316,0.83733094,0.45910853,0.41876647
1793,-0.88034177,-0.32407418,0.26657274,0.1824286
1794,-1.0218593,-0.6973151,0.53405553,1.7277348
1795,-1.7404692,-1.380524,0.4323982,1.7174333
1796,0.62860405,1.2556978,-0.485304,0.9635553
1797,-1.7888579,-1.4688601,-0.48197973,-0.46142766
1798,-1.518494,-2.9934218,1.773034,-0.34321025
1799,0.7962217,0.18515694,1.3513741,0.0935401
1800,0.89496523,-0.11836013,1.5743618,-1.2976412
1801,-0.61126775,-0.061800614,-0.23133814,1.5464699
1802,-0.4533311,-0.5566285,-0.9520321,-0.0810729
1803,1.0574847,-0.6822495,-1.997576,0.43089837
1804,0.10318823,0.73324317,-0.37668744,1.0407251
1805,-1.8642229,-1.4387808,-0.35520115,-1.2883992
1806,0.34321144,0.7640164,0.61265004,0.09513173
1807,-1.5001163,-0.96565914,-0.070700474,-0.96532315
1808,-2.369918,-1.9564965,0.31175414,1.876228
1809,-0.33387452,-0.5871525,-1.0425009,-0.27424875
1810,-0.19274506,0.40235245,0.35857734,0.21393007
1811,-0.9734446,-0.69449216,0.5483116,-0.19368804
1812,-1.2102829,-0.63008046,0.10370526,0.6674857
1813,-0.076531105,-0.0751568,-0.8837145,0.9700571
1814,0.7542323,0.32317355,-1.276041,-0.46977714
1815,0.9612598,-0.14637251,1.6372722,-0.44693717
1816,-0.30718806,-0.5539991,1.0174199,0.9389989
1817,-2.0142596,-1.4955133,-0.14936414,-1.2816911
1818,0.48555756,0.8709151,-0.68123186,-0.7848998
1819,-0.32769778,0.23884906,-0.308477,2.3785334
1820,-0.7243716,-1.1597646,-1.1669884,-0.039565224
1821,0.04971726,0.16067468,-0.82687086,-0.6961986
1822,-0.44827983,-0.12611762,-0.58303845,1.8648199
1823,0.38690725,-0.066278405,1.1872544,-0.28017646
1824,-0.18726017,-0.24998203,0.8977158,0.55370903
1825,-0.089062534,0.16717054,0.5872999,1.3487061
1826,0.21022218,0.7897,-0.44894302,-1.7547771
1827,0.31912306,0.2111371,-1.0054003,-0.6891548
1828,-0.2710362,0.3657671,0.061339412,-1.4644923
1829,-1.428469,-0.87570673,-0.107304305,-0.40122998
1830,0.7946224,0.757107,1.0062584,-0.8063423
1831,0.40762722,1.1874944,-0.04391873,-2.1644053
1832,-0.23089847,0.11370846,-0.58348864,-0.7892601
1833,1.3880998,-0.031846553,-1.866628,0.752727
1834,-0.8250273,-0.30158705,-0.3065303,-0.9148881
1835,2.379746,2.5516741,-1.0658225,0.2935513
1836,-0.6617841,-0.34829617,0.54191136,-0.67390436
1837,-2.4079938,-2.1962514,-0.4378051,0.26886895
1838,-1.1571858,-0.6223714,-0.1525023,0.21687745
1839,-1.1229858,-0.70853543,-0.38846105,0.31809512
1840,1.8418435,1.9840573,-1.0864851,0.13530971
1841,1.2077352,1.1752425,1.0800607,0.40641603
1842,-2.3651445,-1.9975008,-0.008557539,0.078397416
1843,1.7400537,2.4785721,-0.4012076,1.3277372
1844,0.68600094,1.2099578,0.5788616,-1.0846094
1845,0.37153596,1.142902,0.11782212,-1.3448205
1846,0.6863819,0.95089203,-0.7885429,-0.6713349
1847,0.5963478,1.2087106,0.42640412,0.116376504
1848,-0.27034312,-0.2150577,-0.8341908,0.48586917
1849,-0.65944475,-0.6702674,0.8414078,-1.3646569
1850,0.039308276,0.25958845,0.7292309,0.07695003
1851,0.663609,-0.77295125,-1.8173145,-0.31093818
1852,-0.8987911,-0.44536012,0.4011525,-1.6133904
1853,-0.2619515,-0.16284381,0.7625398,-0.7621739
1854,-2.143851,-1.6157044,0.1712179,0.6016517
1855,0.20567162,0.8756754,0.34084576,-0.26539493
1856,-0.46111014,-1.966287,1.7745476,-1.2958355
1857,-0.0054704812,-1.1064706,-1.6057591,-0.02459026
1858,0.786814,0.47418964,-1.2062454,0.32905534
1859,1.5377499,1.2208848,1.3061556,1.9291064
1860,-0.012746822,0.17602578,-0.76668316,0.3828755
1861,-0.025873926,0.66213524,0.1975378,-1.847141
1862,-1.6775765,-1.2333627,-0.28761208,0.3636455
1863,-1.9992507,-1.4768009,0.1944995,-1.9854534
1864,-1.5211058,-1.0740921,0.25974026,0.47957906
1865,-0.5955762,-0.14353143,-0.3867131,-1.3550466
1866,1.1152543,-1.5454373,2.4759178,-0.28750688
1867,0.1698446,-0.6881852,-1.4887699,-1.2775905
1868,0.29486033,0.17919727,0.9658122,-1.2250593
1869,-1.0591513,-0.65713423,-0.4632092,1.9187746
1870,-1.1900696,-1.0563742,-0.7193112,-1.6122603
1871,-0.9983803,-0.4946223,0.3181171,-1.0607022
1872,-0.03188908,-2.5403147,-2.3576083,-0.10430978
1873,-0.52557504,-0.25330174,0.6153265,-0.4470447
1874,-0.13933294,0.3862471,-0.4631398,-0.7328087
1875,1.5602214,1.7427738,-1.0020086,1.5651819
1876,1.7323179,1.4664389,1.3169286,0.5544069
1877,-0.2527074,0.36017272,-0.108432256,0.4353305
1878,0.6017456,0.753468,-0.89372337,2.0621595
1879,0.41130117,1.2103622,0.07394247,1.2109243
1880,-2.5547698,-2.3985023,-0.103923835,-0.7488283
1881,-0.10371087,0.5396182,-0.28258538,1.7250082
1882,0.2793498,0.9421501,-0.32313997,-1.0921184
1883,1.3371806,1.0993186,1.2262661,-0.6943341
1884,-0.49365762,0.10365646,-0.19443974,-0.21699792
1885,1.0563712,1.8206207,0.30886006,0.60799634
1886,0.48278087,0.6001556,0.86531466,1.7917316
1887,1.563175,1.3022431,1.2646167,1.5205653
1888,0.8250459,1.3611617,0.5633785,0.19808373
1889,-0.71742195,-0.12907176,-0.11642655,-0.18756795
1890,0.9987844,0.9356361,1.0489683,0.60489833
1891,-1.5744456,-1.0358695,-0.012972524,1.1675788
1892,1.0840486,0.99436975,-1.1130553,-1.4360607
1893,-0.7155699,-0.1586667,-0.2175023,-0.22134924
1894,0.37330535,0.64831424,0.7389194,0.21018319
1895,-0.41246578,0.22901666,0.024386512,-0.16045323
1896,0.5718103,0.4313734,1.0261292,1.7487327
1897,0.3403443,0.8900883,-0.5221137,0.0051425765
1898,0.47873637,1.2043805,-0.31009436,0.008486621
1899,3.0387337,-0.35051653,-2.8907366,0.91276526
1900,0.3765522,0.097763106,1.0506439,0.67768955
1901,1.0945308,1.4270341,-0.85507834,1.2755244
1902,-0.05294451,0.6896444,-0.013434238,1.3107848
1903,-1.5221586,-1.6032449,0.84719485,-0.060902454
1904,-0.7095978,-0.29118615,0.4405063,-1.3568858
1905,-0.42305014,0.20737855,-0.09716405,0.4580259
1906,1.1753074,2.1353,-0.09791377,-0.8464418
1907,0.209603,-0.11010095,1.0885078,0.6037935
1908,1.5287912,0.32309747,1.7791904,-1.0586836
1909,-1.5180739,-1.0904738,0.36991808,-1.4177376
1910,-1.1472635,-1.1142942,0.7788568,-0.14293498
1911,-0.5943421,-0.005495565,0.17430933,2.2445004
1912,-2.3588834,-1.9897543,-0.3770456,0.4942101
1913,1.0269812,0.47813046,1.3670316,0.02924665
1914,0.37814143,1.0562184,0.35822845,-1.1500543
1915,1.9314346,1.1418455,-1.6551949,0.5024878
1916,-0.46792492,-0.49447608,-0.8920048,-1.3966353
1917,-0.22026405,0.020891381,0.6555804,-0.110884435
1918,0.42724383,-0.030142218,-1.2416393,-1.2871499
1919,1.2717341,0.21757728,1.6632481,0.96735054
1920,-0.7617326,-0.18126383,0.059945393,1.0206406
1921,0.7389763,1.542547,-0.17776997,-0.50548285
1922,0.28919104,-1.2483877,1.8599944,-0.43390745
1923,0.6825534,1.4321485,-0.25594953,0.5209132
1924,1.0659224,-0.44056833,1.9110228,-0.0028399003
1925,-0.3090339,0.25415486,-0.34412783,0.46030343
1926,0.11067346,-0.104350016,-1.0486431,1.2521567
1927,0.020110298,0.755158,-0.0994239,0.37993824
1928,0.20604989,0.48621914,0.7040505,-0.4395251
